CustomerKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,email,AnnualIncome,TotalChildren,EducationLevel,Occupation
13767,Linda,,Jimenez,16-05-1974,S,F,linda20@adventure-works.com,30000,1,Bachelors,Clerical
13768,Ross,B,Munoz,17-04-1979,M,M,ross27@adventure-works.com,40000,0,Graduate Degree,Clerical
13769,Brendan,,Kumar,02-03-1974,M,M,brendan6@adventure-works.com,40000,0,Graduate Degree,Clerical
13770,Gerald,A,Moreno,23-01-1974,M,M,gerald14@adventure-works.com,40000,0,Graduate Degree,Clerical
13771,Victor,L,Moreno,21-12-1979,S,M,victor8@adventure-works.com,40000,0,Graduate Degree,Clerical
13772,Michele,K,Perez,23-04-1974,M,F,michele34@adventure-works.com,40000,0,Bachelors,Clerical
13773,Dana,L,Blanco,19-10-1972,M,F,dana8@adventure-works.com,10000,3,Partial High School,Manual
13774,Steve,L,Guo,07-01-1973,S,M,steve20@adventure-works.com,10000,3,Partial High School,Manual
13775,Patricia,,Subram,12-03-1978,S,F,patricia16@adventure-works.com,10000,4,Partial High School,Manual
13776,Miguel,,Carter,13-08-1931,M,M,miguel36@adventure-works.com,30000,1,Bachelors,Clerical
13777,Manuel,C,Perez,12-05-1973,M,M,manuel19@adventure-works.com,30000,1,Bachelors,Clerical
13778,Roger,L,Huang,11-05-1973,M,M,roger10@adventure-works.com,30000,1,Bachelors,Clerical
13779,Manuel,,Garcia,09-05-1972,S,M,manuel13@adventure-works.com,10000,4,Partial High School,Manual
13780,Monica,,Perez,17-01-1972,M,F,monica20@adventure-works.com,20000,1,High School,Manual
13781,Dominique,,Patel,21-09-1972,M,F,dominique3@adventure-works.com,40000,0,Bachelors,Clerical
13782,Kelli,L,Lu,17-07-1978,M,F,kelli12@adventure-works.com,40000,0,Bachelors,Clerical
13783,Logan,M,Wright,29-11-1972,M,M,logan47@adventure-works.com,40000,0,Bachelors,Clerical
13784,Spencer,,Griffin,02-07-1971,S,M,spencer23@adventure-works.com,20000,2,High School,Manual
13785,Clayton,,She,25-08-1971,S,M,clayton20@adventure-works.com,30000,1,Bachelors,Clerical
13786,Jon,,Chavez,03-04-1972,S,M,jon11@adventure-works.com,30000,1,Bachelors,Clerical
13787,Glenn,,Cai,11-01-1972,M,M,glenn22@adventure-works.com,30000,1,Bachelors,Clerical
13788,Kari,,Fernandez,11-05-1977,M,F,kari16@adventure-works.com,30000,1,Bachelors,Clerical
13789,Julie,M,Shan,17-11-1970,S,F,julie15@adventure-works.com,10000,4,Partial High School,Manual
13790,Nina,O,Deng,17-12-1970,S,F,nina1@adventure-works.com,20000,2,High School,Manual
13791,Audrey,,Martin,25-04-1971,S,F,audrey1@adventure-works.com,20000,2,High School,Manual
13792,Charles,,Taylor,12-10-1970,S,M,charles12@adventure-works.com,20000,2,High School,Manual
13793,Jason,,Gonzales,18-04-1971,M,M,jason14@adventure-works.com,30000,1,Bachelors,Skilled Manual
13794,Mallory,J,Martin,23-02-1970,S,F,mallory8@adventure-works.com,20000,2,High School,Manual
13795,Carl,J,Raje,01-08-1969,S,M,carl13@adventure-works.com,20000,3,High School,Manual
13796,Martha,L,Zheng,03-03-1969,M,F,martha19@adventure-works.com,10000,3,Partial High School,Manual
13797,Franklin,R,Gao,03-06-1974,M,M,franklin14@adventure-works.com,20000,3,High School,Manual
13798,Tammy,C,Randall,15-09-1968,S,F,tammy12@adventure-works.com,20000,3,High School,Manual
13799,Bryan,E,Bailey,16-08-1977,S,M,bryan16@adventure-works.com,30000,2,Partial College,Manual
13800,Logan,,Li,29-01-1969,M,M,logan26@adventure-works.com,30000,2,Partial College,Manual
13801,Colleen,L,Andersen,09-05-1969,S,F,colleen36@adventure-works.com,30000,2,Partial College,Clerical
13802,Tina,,Subram,25-10-1939,M,F,tina14@adventure-works.com,20000,2,Partial College,Clerical
13803,Krystal,,Zheng,31-01-1940,M,F,krystal19@adventure-works.com,40000,1,Graduate Degree,Skilled Manual
13804,Dawn,A,Luo,10-01-1976,M,F,dawn29@adventure-works.com,40000,1,Bachelors,Skilled Manual
13805,Gabriel,J,Hernandez,02-12-1970,M,M,gabriel49@adventure-works.com,40000,1,Bachelors,Skilled Manual
13806,Bryant,C,Mehta,03-12-1969,M,M,bryant13@adventure-works.com,30000,2,Partial College,Clerical
13807,Frederick,J,Rana,11-04-1970,S,M,frederick10@adventure-works.com,30000,2,Partial College,Clerical
13808,Richard,L,Perez,31-10-1975,S,M,richard31@adventure-works.com,30000,2,Partial College,Clerical
13809,Lisa,L,Zhou,04-07-1969,M,F,lisa12@adventure-works.com,40000,1,Bachelors,Skilled Manual
13810,Vanessa,,Barnes,06-10-1969,M,F,vanessa3@adventure-works.com,40000,1,Bachelors,Skilled Manual
13811,Sandra,,Chen,15-10-1968,S,F,sandra8@adventure-works.com,30000,2,Partial College,Clerical
13812,Joanna,,Munoz,22-11-1968,S,F,joanna6@adventure-works.com,30000,2,Partial College,Clerical
13813,Kristen,,Sun,22-05-1969,M,F,kristen12@adventure-works.com,30000,3,Partial College,Clerical
13814,Sarah,R,Walker,04-09-1984,S,F,sarah0@adventure-works.com,30000,3,Partial College,Clerical
13815,Lacey,,Lin,01-05-1985,S,F,lacey20@adventure-works.com,30000,3,Partial College,Clerical
13816,Marissa,,Henderson,15-03-1985,S,F,marissa3@adventure-works.com,30000,3,Partial College,Clerical
13817,Jenny,,Huang,04-04-1984,S,F,jenny8@adventure-works.com,20000,5,High School,Manual
13818,Dawn,,Chander,17-02-1984,S,F,dawn40@adventure-works.com,20000,0,High School,Manual
13819,Max,K,Gill,29-09-1983,S,M,max13@adventure-works.com,20000,0,High School,Manual
13820,Danny,,Alvarez,06-04-1969,M,M,danny5@adventure-works.com,40000,1,Bachelors,Skilled Manual
13821,Allen,O,Lopez,11-11-1968,M,M,allen15@adventure-works.com,40000,1,Bachelors,Skilled Manual
13822,Jay,,Moyer,06-12-1967,M,M,jay36@adventure-works.com,40000,1,Bachelors,Skilled Manual
13823,Margaret,D,Zheng,02-05-1973,M,F,margaret26@adventure-works.com,40000,1,Bachelors,Skilled Manual
13824,Destiny,C,Wood,03-02-1984,S,F,destiny50@adventure-works.com,30000,4,Partial College,Clerical
13825,Kelvin,E,Ma,13-05-1983,S,M,kelvin34@adventure-works.com,30000,5,Partial College,Clerical
13826,Candice,,He,25-05-1983,S,F,candice2@adventure-works.com,30000,0,Partial College,Clerical
13827,Nathan,L,Harris,31-03-1983,M,M,nathan71@adventure-works.com,30000,0,Partial College,Clerical
13828,Jessie,R,Travers,02-01-1983,S,F,jessie31@adventure-works.com,30000,0,Partial College,Clerical
13829,Randall,T,Carlson,08-09-1982,S,M,randall20@adventure-works.com,30000,0,Partial College,Clerical
13830,Andrea,,Cox,31-01-1983,S,F,andrea11@adventure-works.com,30000,0,Partial College,Clerical
13831,Eddie,A,Alvarez,19-05-1981,S,M,eddie5@adventure-works.com,20000,0,High School,Manual
13832,Priscilla,R,Raji,25-10-1981,S,F,priscilla20@adventure-works.com,20000,0,High School,Manual
13833,Noah,C,Lewis,05-10-1981,S,M,noah68@adventure-works.com,20000,0,High School,Manual
13834,Naomi,,Suarez,25-12-1981,S,F,naomi19@adventure-works.com,20000,0,High School,Manual
13835,Hailey,,Brooks,01-09-1981,S,F,hailey19@adventure-works.com,20000,0,High School,Manual
13836,Dominic,C,Sara,05-10-1981,S,M,dominic10@adventure-works.com,30000,0,Partial College,Clerical
13837,Alyssa,,Lee,10-02-1982,S,F,alyssa22@adventure-works.com,30000,0,Partial College,Clerical
13838,Jill,,Rubio,25-12-1981,S,F,jill29@adventure-works.com,30000,0,Partial College,Clerical
13839,Manuel,,Madan,05-09-1979,S,M,manuel6@adventure-works.com,10000,0,Partial High School,Manual
13840,Tommy,,Pal,01-10-1979,M,M,tommy9@adventure-works.com,10000,0,Partial High School,Manual
13841,Clayton,,Kumar,04-07-1979,S,M,clayton26@adventure-works.com,20000,0,Partial High School,Manual
13842,Kenneth,J,Xie,12-07-1985,S,M,kenneth3@adventure-works.com,20000,0,Partial High School,Manual
13843,Warren,E,Xie,19-12-1980,S,M,warren38@adventure-works.com,30000,0,Partial College,Clerical
13844,Phillip,H,Mehta,06-02-1981,S,M,phillip15@adventure-works.com,30000,0,Partial College,Clerical
13845,Shawn,C,Nara,24-04-1981,M,M,shawn18@adventure-works.com,40000,1,Bachelors,Skilled Manual
13846,Lisa,R,Zheng,08-12-1980,M,F,lisa22@adventure-works.com,40000,1,Bachelors,Skilled Manual
13847,Kurt,G,Tang,21-01-1981,M,M,kurt3@adventure-works.com,40000,1,Bachelors,Skilled Manual
13848,Melissa,W,Blue,23-03-1983,S,F,melissa36@adventure-works.com,40000,4,Partial College,Clerical
13849,Preston,,Rodriguez,31-08-1977,S,M,preston17@adventure-works.com,40000,4,Partial College,Clerical
13850,Anthony,,Thompson,13-02-1978,S,M,anthony1@adventure-works.com,40000,0,Graduate Degree,Skilled Manual
13851,Seth,,Moore,05-01-1978,S,M,seth8@adventure-works.com,40000,0,Graduate Degree,Skilled Manual
13852,Ian,D,Robinson,01-08-1978,S,M,ian16@adventure-works.com,50000,0,Graduate Degree,Skilled Manual
13853,Connor,R,Zhang,17-04-1979,S,M,connor18@adventure-works.com,50000,0,Graduate Degree,Skilled Manual
13854,Kyle,,Parker,09-05-1979,M,M,kyle29@adventure-works.com,50000,1,Graduate Degree,Skilled Manual
13855,Sarah,C,Washington,02-08-1984,S,F,sarah38@adventure-works.com,50000,1,Graduate Degree,Skilled Manual
13856,Ian,,Scott,20-09-1976,S,M,ian28@adventure-works.com,40000,4,High School,Skilled Manual
13857,Victoria,A,Thompson,02-12-1976,M,F,victoria16@adventure-works.com,60000,1,Graduate Degree,Skilled Manual
13858,Melanie,M,Richardson,14-03-1982,M,F,melanie35@adventure-works.com,60000,1,Graduate Degree,Skilled Manual
13859,Kristin,,Deng,30-08-1976,M,F,kristin3@adventure-works.com,60000,1,Graduate Degree,Skilled Manual
13860,Olivia,S,Watson,09-05-1978,M,F,olivia44@adventure-works.com,40000,1,Graduate Degree,Skilled Manual
13861,Hailey,L,Rogers,08-09-1983,M,F,hailey2@adventure-works.com,60000,1,Graduate Degree,Skilled Manual
13862,Andrew,M,Walker,03-06-1978,M,M,andrew30@adventure-works.com,60000,1,Graduate Degree,Skilled Manual
13863,Kevin,L,Long,18-07-1977,M,M,kevin12@adventure-works.com,60000,1,Graduate Degree,Skilled Manual
13864,Robin,H,Torres,19-10-1983,M,F,robin8@adventure-works.com,60000,1,Graduate Degree,Skilled Manual
13865,Mariah,,Foster,21-12-1977,M,F,mariah21@adventure-works.com,70000,2,Graduate Degree,Professional
13866,Mya,,Butler,13-02-1978,M,F,mya14@adventure-works.com,70000,2,Graduate Degree,Professional
13867,Luke,,Griffin,25-03-1976,M,M,luke10@adventure-works.com,50000,1,Bachelors,Skilled Manual
13868,Shelby,,Morris,10-01-1976,S,F,shelby18@adventure-works.com,60000,1,Graduate Degree,Professional
13869,Anna,E,Morgan,09-08-1974,M,F,anna8@adventure-works.com,50000,1,Bachelors,Skilled Manual
13870,Jonathan,P,Clark,18-01-1975,M,M,jonathan73@adventure-works.com,50000,2,Bachelors,Skilled Manual
13871,Sarah,,Gonzales,28-09-1980,S,F,sarah41@adventure-works.com,50000,2,Bachelors,Skilled Manual
13872,Alyssa,H,Henderson,23-12-1974,M,F,alyssa51@adventure-works.com,60000,1,Graduate Degree,Professional
13873,Russell,L,Jai,07-02-1977,M,M,russell14@adventure-works.com,70000,3,Graduate Degree,Professional
13874,Alyssa,,Bryant,22-05-1986,M,F,alyssa63@adventure-works.com,60000,1,Graduate Degree,Professional
13875,Samantha,C,Williams,20-05-1975,M,F,samantha3@adventure-works.com,60000,1,Graduate Degree,Professional
13876,Sebastian,R,Murphy,08-02-1975,M,M,sebastian15@adventure-works.com,60000,1,Graduate Degree,Professional
13877,Adam,,Lal,16-02-1974,M,M,adam25@adventure-works.com,60000,2,Bachelors,Skilled Manual
13878,Sebastian,B,Gray,01-01-1974,M,M,sebastian7@adventure-works.com,60000,2,Bachelors,Skilled Manual
13879,Derrick,,Hernandez,08-03-1974,S,M,derrick4@adventure-works.com,60000,2,Bachelors,Skilled Manual
13880,Marshall,,Kumar,12-09-1973,S,M,marshall29@adventure-works.com,60000,2,Bachelors,Skilled Manual
13881,Jasmine,T,Wood,04-05-1979,S,F,jasmine42@adventure-works.com,60000,2,Bachelors,Skilled Manual
13882,Mariah,,Russell,14-04-1973,S,F,mariah24@adventure-works.com,40000,0,Bachelors,Professional
13883,Brandon,,Lal,14-10-1972,S,M,brandon26@adventure-works.com,40000,0,Bachelors,Professional
13884,Jada,,Rogers,28-11-1972,S,F,jada11@adventure-works.com,40000,0,Bachelors,Professional
13885,Brian,S,Howard,04-05-1981,S,M,brian23@adventure-works.com,70000,3,Graduate Degree,Professional
13886,Rachel,M,Taylor,25-03-1976,M,F,rachel11@adventure-works.com,70000,4,Graduate Degree,Professional
13887,Nathan,K,Scott,08-10-1981,M,M,nathan43@adventure-works.com,80000,2,Graduate Degree,Professional
13888,Ian,,Brown,01-05-1984,S,M,ian5@adventure-works.com,70000,2,Bachelors,Skilled Manual
13889,Robert,C,Martin,07-02-1972,S,M,robert73@adventure-works.com,60000,0,Graduate Degree,Professional
13890,Jennifer,W,Carter,12-09-1977,S,F,jennifer12@adventure-works.com,60000,0,Graduate Degree,Professional
13891,Aaron,,Simmons,05-06-1972,M,M,aaron14@adventure-works.com,60000,0,Graduate Degree,Professional
13892,Spencer,J,Diaz,21-11-1977,S,M,spencer24@adventure-works.com,60000,0,Graduate Degree,Professional
13893,Dalton,I,Carter,07-02-1983,M,M,dalton35@adventure-works.com,70000,4,Graduate Degree,Professional
13894,Robyn,I,Ruiz,25-08-1974,M,F,robyn1@adventure-works.com,70000,5,Graduate Degree,Professional
13895,Isabella,,Brooks,24-06-1975,S,F,isabella8@adventure-works.com,70000,5,Graduate Degree,Professional
13896,Hailey,,Mitchell,06-10-1980,S,F,hailey52@adventure-works.com,70000,5,Graduate Degree,Professional
13897,Carol,K,Washington,24-05-1975,M,M,carol19@adventure-works.com,70000,5,Graduate Degree,Professional
13898,Richard,,Baker,06-04-1986,S,M,richard27@adventure-works.com,70000,5,Graduate Degree,Professional
13899,Cameron,M,Jones,10-02-1986,M,M,cameron44@adventure-works.com,70000,5,Graduate Degree,Professional
13900,Isaac,,Campbell,07-10-1985,M,M,isaac29@adventure-works.com,70000,5,Graduate Degree,Professional
13901,Oscar,L,Foster,20-04-1975,M,M,oscar2@adventure-works.com,70000,5,Graduate Degree,Professional
13902,Jeremiah,,Simmons,15-09-1974,M,M,jeremiah33@adventure-works.com,70000,5,Graduate Degree,Professional
13903,Elijah,,Hernandez,27-05-1975,S,M,elijah45@adventure-works.com,80000,2,Graduate Degree,Professional
13904,Natalie,J,Thompson,05-03-1980,M,F,natalie83@adventure-works.com,80000,2,Graduate Degree,Professional
13905,Christian,,Henderson,03-03-1980,M,M,christian19@adventure-works.com,80000,3,Graduate Degree,Professional
13906,Courtney,L,Evans,21-06-1976,S,F,courtney0@adventure-works.com,40000,0,Bachelors,Professional
13907,Misty,L,Xie,19-02-1976,S,F,misty4@adventure-works.com,80000,3,Bachelors,Skilled Manual
13908,Alyssa,,Diaz,17-01-1971,S,F,alyssa66@adventure-works.com,80000,3,Bachelors,Skilled Manual
13909,Riley,R,Price,21-07-1970,S,F,riley0@adventure-works.com,80000,3,Bachelors,Skilled Manual
13910,Isabelle,,Butler,05-03-1976,S,F,isabelle13@adventure-works.com,80000,3,Bachelors,Skilled Manual
13911,Andrea,,Kelly,23-11-1970,S,F,andrea3@adventure-works.com,80000,3,Bachelors,Skilled Manual
13912,Caroline,,Simmons,16-03-1976,S,F,caroline16@adventure-works.com,80000,3,Bachelors,Skilled Manual
13913,Angela,,Rogers,18-03-1971,S,F,angela45@adventure-works.com,80000,4,Bachelors,Skilled Manual
13914,Abigail,,Bell,22-04-1970,M,F,abigail9@adventure-works.com,40000,0,Bachelors,Professional
13915,Allison,M,King,18-10-1975,S,F,allison42@adventure-works.com,50000,4,Bachelors,Skilled Manual
13916,Eduardo,I,Ward,24-05-1981,S,M,eduardo71@adventure-works.com,50000,4,Bachelors,Skilled Manual
13917,Samuel,W,Allen,16-08-1969,S,M,samuel52@adventure-works.com,50000,4,Bachelors,Skilled Manual
13918,Armando,F,Blanco,02-01-1970,S,M,armando16@adventure-works.com,50000,4,Bachelors,Skilled Manual
13919,Grace,,Smith,21-10-1929,M,F,grace24@adventure-works.com,70000,1,Bachelors,Skilled Manual
13920,Amanda,A,Rogers,18-09-1969,S,F,amanda2@adventure-works.com,50000,4,Bachelors,Skilled Manual
13921,Joseph,,Jones,07-05-1974,M,M,joseph9@adventure-works.com,60000,4,Bachelors,Professional
13922,Jackson,A,Foster,03-05-1974,M,M,jackson18@adventure-works.com,60000,4,Bachelors,Professional
13923,Steven,H,Howard,22-09-1973,S,M,steven21@adventure-works.com,60000,0,Bachelors,Professional
13924,Hannah,,Hall,10-03-1979,S,F,hannah22@adventure-works.com,60000,0,Bachelors,Professional
13925,Wyatt,A,Barnes,08-10-1974,S,M,wyatt54@adventure-works.com,60000,0,Bachelors,Professional
13926,Dalton,E,Hill,20-01-1969,S,M,dalton28@adventure-works.com,60000,0,Bachelors,Professional
13927,Gabriel,M,Gonzales,06-06-1969,S,M,gabriel14@adventure-works.com,60000,0,Bachelors,Professional
13928,Nathaniel,K,Morris,18-01-1969,M,M,nathaniel20@adventure-works.com,60000,3,Graduate Degree,Professional
13929,Robert,M,Hayes,03-09-1967,S,M,robert34@adventure-works.com,40000,3,High School,Skilled Manual
13930,Samantha,C,Coleman,14-02-1973,M,F,samantha31@adventure-works.com,70000,1,Partial College,Skilled Manual
13931,Luke,,Hernandez,01-07-1973,M,M,luke47@adventure-works.com,70000,1,Partial College,Skilled Manual
13932,Timothy,,Sanchez,09-12-1972,M,M,timothy19@adventure-works.com,40000,4,High School,Skilled Manual
13933,Isabella,F,Richardson,10-12-1966,M,F,isabella91@adventure-works.com,60000,1,Partial College,Skilled Manual
13934,Luis,,Young,13-10-1976,M,M,luis49@adventure-works.com,40000,4,High School,Skilled Manual
13935,Kimberly,L,Sanchez,21-12-1971,M,F,kimberly25@adventure-works.com,40000,4,High School,Skilled Manual
13936,Nathan,L,Wilson,08-01-1973,M,M,nathan65@adventure-works.com,70000,0,Partial College,Skilled Manual
13937,Victoria,,Ware,19-03-1984,S,F,victoria39@adventure-works.com,70000,0,Partial College,Skilled Manual
13938,Alejandro,J,Cai,03-02-1973,M,M,alejandro24@adventure-works.com,60000,0,Graduate Degree,Professional
13939,Eduardo,,Ramirez,16-09-1972,S,M,eduardo75@adventure-works.com,60000,0,Graduate Degree,Professional
13940,Emma,L,Simmons,13-02-1973,S,F,emma61@adventure-works.com,60000,0,Graduate Degree,Professional
13941,Brittany,,Hayes,24-05-1977,M,F,brittany21@adventure-works.com,60000,1,Partial College,Skilled Manual
13942,Seth,V,Long,06-10-1965,M,M,seth57@adventure-works.com,60000,1,Partial College,Skilled Manual
13943,Kelly,,Bryant,30-09-1971,M,F,kelly22@adventure-works.com,60000,1,Partial College,Skilled Manual
13944,Andrew,A,Moore,29-01-1966,M,M,andrew17@adventure-works.com,60000,1,Partial College,Skilled Manual
13945,Yolanda,,Luo,11-02-1966,M,F,yolanda5@adventure-works.com,60000,1,Partial College,Skilled Manual
13946,Jason,L,Powell,22-01-1965,M,M,jason6@adventure-works.com,60000,4,Bachelors,Professional
13947,Megan,W,Hughes,14-05-1965,M,F,megan60@adventure-works.com,70000,1,Graduate Degree,Professional
13948,Susan,A,Ma,28-08-1964,S,F,susan26@adventure-works.com,80000,2,Graduate Degree,Professional
13949,Dwayne,R,Ramos,12-03-1965,M,M,dwayne16@adventure-works.com,80000,2,Graduate Degree,Professional
13950,Meredith,B,Hernandez,16-09-1963,M,F,meredith26@adventure-works.com,70000,5,Graduate Degree,Professional
13951,Dylan,C,Hughes,05-04-1935,S,M,dylan10@adventure-works.com,60000,1,Graduate Degree,Management
13952,Franklin,L,Ye,05-07-1980,M,M,franklin9@adventure-works.com,90000,1,Graduate Degree,Management
13953,Theresa,M,Munoz,17-03-1980,M,F,theresa4@adventure-works.com,100000,1,Graduate Degree,Management
13954,Eddie,T,Ramos,16-09-1984,M,M,eddie17@adventure-works.com,60000,2,Bachelors,Professional
13955,Andres,E,Raji,08-08-1975,M,M,andres17@adventure-works.com,90000,2,Bachelors,Professional
13956,Dawn,A,Ma,11-04-1974,S,F,dawn18@adventure-works.com,70000,5,Bachelors,Professional
13957,Meredith,,Munoz,24-11-1978,S,F,meredith30@adventure-works.com,60000,2,Bachelors,Professional
13958,Diane,,Martin,13-04-1973,M,F,diane6@adventure-works.com,70000,5,Bachelors,Professional
13959,Ebony,,Carlson,20-11-1974,M,F,ebony39@adventure-works.com,120000,1,Graduate Degree,Management
13960,Lacey,,Kumar,01-01-1973,S,F,lacey42@adventure-works.com,70000,5,Bachelors,Professional
13961,Shawna,P,Raji,05-11-1971,M,F,shawna20@adventure-works.com,80000,5,Graduate Degree,Management
13962,Dawn,B,Li,06-11-1971,M,F,dawn4@adventure-works.com,80000,5,Graduate Degree,Management
13963,Veronica,,Patel,27-05-1972,M,F,veronica3@adventure-works.com,80000,5,Graduate Degree,Management
13964,Jasmine,,Lewis,18-08-1971,S,F,jasmine18@adventure-works.com,90000,0,Bachelors,Professional
